drive id,wheel_velocity1,wheel_velocity2,wheel_current1,wheel_current2,pivot_angle,pivot_velocity,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z
0,5E-06,0.007842,0.092335,-0.045324,1.538882,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.533885,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.486116,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.570329,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.540321,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.537037,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.472562,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.585921,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.539961,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.54038,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.46307,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.599283,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.539182,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.544683,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.458193,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.609817,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.539697,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.548637,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.456227,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.615306,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.540189,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.551586,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.459595,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.614647,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.540333,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.55264,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.470297,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.608055,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.540272,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.552485,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.488836,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.596287,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.540033,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.55167,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.512937,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.580564,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.54038,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.549752,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.538223,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.562144,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.54183,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.54799,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.562911,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.54231,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.5434,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.546337,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.583692,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.522704,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.545725,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.545282,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.601728,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.506873,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.548242,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.544827,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.616025,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.494002,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
0,5E-06,0.007842,0.092335,-0.045324,1.550435,0.000184,-0.062851,-0.002131,-0.030893,0.105381,0.143701,-0.0479
1,0.007842,-8.2E-05,-0.045324,-0.035783,1.544072,0.000114,-0.002131,-0.030893,0.022371,0.143701,-0.0479,0.249082
2,-8.2E-05,2E-06,-0.035783,0.019224,1.62427,0.001905,-0.030893,0.022371,0.013848,-0.0479,0.249082,-0.03832
3,2E-06,-0.003107,0.019224,0.123286,1.483743,-0.000431,0.022371,0.013848,-0.027697,0.249082,-0.03832,9.608819
